FID,ORGANIZATI,FIRENAME,FIRENUMBER,FIRECODE,CAUSE,SPECCAUSE,STATCAUSE,SIZECLASS,FIRETYPE,YEAR_,STARTDATED,CONTRDATED,OUTDATED,STATE,STATE_FIPS,DLATITUDE,DLONGITUDE,TOTALACRES,TRPGENCAUS,TRPSPECCAU
505869,BLM,BIG HILL, ,F077,Natural,0,0,F,1,1986,8/2/86 0:00,8/3/86 0:00,8/3/86 0:00,Idaho,16,42.38898,-115.74587,4288,1,0
505871,BLM,JUNIPER, ,F079,Natural,0,0,G,1,1986,8/3/86 0:00,8/5/86 0:00,8/5/86 0:00,Idaho,16,42.05855,-116.45912,10500,1,0
505873,BLM,DORSEY BT, ,F084,Natural,0,0,G,1,1986,8/7/86 0:00,8/7/86 0:00,8/8/86 0:00,Idaho,16,43.07865,-116.05659,5673,1,0
505874,BLM,DORSEY II, ,F085,Natural,0,0,G,1,1986,8/7/86 0:00,8/7/86 0:00,8/7/86 0:00,Idaho,16,43.08962,-116.04819,5673,1,0
505875,BLM,DORSEY III, ,F086,Natural,0,0,G,1,1986,8/7/86 0:00,8/7/86 0:00,8/7/86 0:00,Idaho,16,43.09459,-116.04875,5673,1,0
505878,BLM,WET GULCH, ,F093,Natural,0,0,F,1,1986,8/7/86 0:00,8/9/86 0:00,8/9/86 0:00,Idaho,16,44.11097,-116.67008,1684,1,0
505879,BLM,ROCK QRYII, ,F096,Natural,0,0,G,1,1986,8/7/86 0:00,8/9/86 0:00,8/9/86 0:00,Idaho,16,44.08753,-116.82211,9233,1,0
505880,BLM,WILLOW CK, ,F099,Natural,0,0,F,1,1986,8/7/86 0:00,8/9/86 0:00,8/11/86 0:00,Idaho,16,43.3999,-115.6843,1280,1,0
505881,BLM,LONG TON, ,F100,Natural,0,0,F,1,1986,8/7/86 0:00,8/10/86 0:00,8/11/86 0:00,Idaho,16,43.34357,-115.58838,2424,1,0
505882,BLM,PADDOCK, ,F101,Natural,0,0,G,1,1986,8/7/86 0:00,8/8/86 0:00,8/9/86 0:00,Idaho,16,44.2166,-116.5676,7614,1,0
505886,BLM,BISSELL CK, ,F107,Natural,0,0,G,1,1986,8/10/86 0:00,8/12/86 0:00,8/13/86 0:00,Idaho,16,44.0166,-116.526,54117,1,0
505887,BLM,VAN DUSEN, ,F108,Natural,0,0,G,1,1986,8/10/86 0:00,8/12/86 0:00,8/13/86 0:00,Idaho,16,44.03526,-116.44061,17278,1,0
505888,BLM,SQUAWBUTTE, ,F109,Natural,0,0,G,1,1986,8/10/86 0:00,8/12/86 0:00,8/13/86 0:00,Idaho,16,43.99335,-116.41514,17278,1,0
505891,BLM,GOODRICH, ,F114,Natural,0,0,G,1,1986,8/10/86 0:00,8/15/86 0:00,8/28/86 0:00,Idaho,16,44.65041,-116.63425,9960,1,0
505893,BLM,WICKAHONEY, ,F116,Natural,0,0,G,1,1986,8/10/86 0:00,8/12/86 0:00,8/12/86 0:00,Idaho,16,42.47794,-115.98162,8020,1,0
505894,BLM,3CK SCHOOL, ,F117,Natural,0,0,F,1,1986,8/10/86 0:00,8/11/86 0:00,8/11/86 0:00,Idaho,16,42.22963,-115.2324,1500,1,0
505895,BLM,BLUE BUTTE, ,F121,Natural,0,0,G,1,1986,8/10/86 0:00,8/12/86 0:00,8/13/86 0:00,Idaho,16,42.64463,-115.35448,52463,1,0
505896,BLM,RIDDLE, ,F123,Natural,0,0,F,1,1986,8/11/86 0:00,8/12/86 0:00,8/12/86 0:00,Idaho,16,42.25967,-116.20517,3575,1,0
505897,BLM,WAYLIE, ,F125,Natural,0,0,F,1,1986,8/10/86 0:00,8/12/86 0:00,8/17/86 0:00,Idaho,16,44.636,-117.0702,2540,1,0
505899,BLM,RRMP 393, ,F127,Human,7,0,F,1,1986,8/14/86 0:00,8/14/86 0:00,8/14/86 0:00,Idaho,16,43.0006,-115.57819,1770,7,7
505901,BLM,PORCUPINE, ,F132,Natural,0,0,F,2,1986,8/18/86 0:00,8/18/86 0:00,8/19/86 0:00,Idaho,16,42.31121,-116.68977,2880,1,0
505912,BLM,MP 104, ,F159,Human,30,0,F,1,1986,10/23/86 0:00,10/23/86 0:00,10/23/86 0:00,Idaho,16,43.03365,-115.56766,1040,6,30
505925,BLM,WILSON, ,F187,Natural,0,0,F,1,1987,6/5/87 0:00,6/6/87 0:00,6/6/87 0:00,Idaho,16,42.89375,-115.57503,1398,1,0
505932,BLM,BROWNS CRK, ,F195,Natural,0,0,G,1,1987,6/14/87 0:00,6/16/87 0:00,6/16/87 0:00,Idaho,16,42.8666,-115.5676,58152,1,0
505933,BLM,CRATER II, ,F197,Natural,0,0,G,1,1987,6/14/87 0:00,6/15/87 0:00,6/15/87 0:00,Idaho,16,43.2086,-115.85994,5510,1,0
505934,BLM,INDIAN TUB, ,F198,Natural,0,0,G,1,1987,6/14/87 0:00,6/16/87 0:00,6/16/87 0:00,Idaho,16,42.68239,-115.70972,19682,1,0
505939,BLM,C J SRIKE, ,F203,Natural,0,0,F,1,1987,6/14/87 0:00,6/16/87 0:00,6/16/87 0:00,Idaho,16,42.97126,-115.92726,1635,1,0
505940,BLM,AIRBASE, ,F204,Natural,0,0,G,1,1987,6/14/87 0:00,6/15/87 0:00,6/15/87 0:00,Idaho,16,43.07144,-115.80808,7725,1,0
505946,BLM,MP 101, ,F210,Natural,0,0,F,1,1987,6/15/87 0:00,6/15/87 0:00,6/15/87 0:00,Idaho,16,43.06542,-115.61265,2730,1,0
505947,BLM,HOT CREEK, ,F211,Natural,0,0,F,1,1987,6/15/87 0:00,6/15/87 0:00,6/15/87 0:00,Idaho,16,43.12154,-115.51699,1700,1,0
505949,BLM,BIG HILL, ,F213,Natural,0,0,F,1,1987,6/14/87 0:00,6/16/87 0:00,6/16/87 0:00,Idaho,16,42.59905,-115.7534,3840,1,0
505950,BLM,GUNNERY, ,F217,Natural,0,0,F,1,1987,6/15/87 0:00,6/15/87 0:00,6/15/87 0:00,Idaho,16,43.28222,-116.08819,2225,1,0
505951,BLM,RYE GRASS, ,F218,Natural,0,0,F,1,1987,6/15/87 0:00,6/16/87 0:00,6/16/87 0:00,Idaho,16,43.13019,-115.35822,1950,1,0
505994,BLM,RIZZI TABL, ,F306,Natural,0,0,G,1,1987,8/21/87 0:00,8/24/87 0:00,8/25/87 0:00,Idaho,16,42.03557,-115.75691,6650,1,0
506006,BLM,BLACKSTONE, ,F002,Natural,0,0,F,1,1988,6/17/88 0:00,6/18/88 0:00,6/18/88 0:00,Idaho,16,42.7332,-115.7676,3302,1,0
506032,BLM,LOCKMAN, ,F061,Human,25,0,F,1,1988,8/5/88 0:00,8/6/88 0:00,8/6/88 0:00,Idaho,16,43.22559,-115.76597,4644,6,25
506040,BLM,BRKN WAGON, ,F081,Human,30,0,G,1,1988,8/24/88 0:00,8/24/88 0:00,8/25/88 0:00,Idaho,16,42.6499,-115.8176,8536,9,30
506048,BLM,BEAR PAW, ,F107,Human,30,0,F,1,1988,10/26/88 0:00,10/27/88 0:00,10/27/88 0:00,Nevada,32,41.9632,-115.5609,2050,9,30
506068,BLM,LITTLE CK, ,F144,Natural,0,0,F,1,1989,7/14/89 0:00,7/14/89 0:00,7/15/89 0:00,Idaho,16,42.58104,-115.94693,1115,1,0
506070,BLM,SMALL ARMS, ,F150,Natural,0,0,G,1,1989,7/15/89 0:00,7/15/89 0:00,7/16/89 0:00,Idaho,16,43.1332,-115.9009,6265,1,0
506071,BLM,CANYON CK, ,F151,Natural,0,0,G,1,1989,7/15/89 0:00,7/15/89 0:00,7/16/89 0:00,Idaho,16,43.25153,-115.6625,6607,1,0
506072,BLM,TEAPOT, ,F153,Natural,0,0,F,1,1989,7/15/89 0:00,7/15/89 0:00,7/15/89 0:00,Idaho,16,43.16734,-115.58088,3785,1,0
506080,BLM,STAR BUTTE, ,F165,Natural,0,0,G,1,1989,7/20/89 0:00,7/24/89 0:00,7/24/89 0:00,Idaho,16,44.40189,-116.72679,6889,1,0
506085,BLM,DEER CREEK, ,F178,Natural,0,0,G,1,1989,7/26/89 0:00,7/31/89 0:00,8/3/89 0:00,Idaho,16,44.43851,-116.4906,6772,1,0
506089,BLM,I84-MP 85, ,F183,Natural,0,0,F,1,1989,7/26/89 0:00,7/27/89 0:00,7/27/89 0:00,Idaho,16,43.22545,-115.80203,1400,1,0
506094,BLM,DITTO CK, ,F189,Natural,0,0,F,1,1989,7/27/89 0:00,7/27/89 0:00,7/27/89 0:00,Idaho,16,43.3332,-115.8009,1120,1,0
506102,BLM,FLEMING, ,F201,Natural,0,0,F,1,1989,7/27/89 0:00,8/7/89 0:00,8/13/89 0:00,Idaho,16,44.0332,-116.0843,1814,1,0
506114,BLM,ISAAC, ,F220,Human,23,0,F,1,1989,9/8/89 0:00,9/8/89 0:00,9/8/89 0:00,Idaho,16,43.49957,-116.14903,1500,6,23
506130,BLM,HOG CREEK, ,F024,Human,30,0,F,1,1990,7/20/90 0:00,7/21/90 0:00,7/21/90 0:00,Idaho,16,44.3166,-117.0827,2111,9,30
506137,BLM,RATTLER, ,F036,Natural,0,0,F,1,1990,7/29/90 0:00,7/30/90 0:00,7/30/90 0:00,Idaho,16,42.01659,-115.81138,1096,1,0
506145,BLM,CASTLE CK, ,F052,Natural,0,0,G,1,1990,8/8/90 0:00,8/11/90 0:00,8/11/90 0:00,Idaho,16,42.8122,-116.50328,10670,1,0
506159,BLM,PIGTAIL, ,F074,Human,19,0,F,1,1990,8/29/90 0:00,8/29/90 0:00,8/30/90 0:00,Idaho,16,42.2832,-114.9176,1084,5,19
506178,BLM,RRMP 431, ,F116,Human,32,0,F,1,1991,7/9/91 0:00,7/9/91 0:00,7/9/91 0:00,Idaho,16,43.3666,-116.1176,2802,7,32
506181,BLM,JARBIDGE, ,F120,Natural,0,0,F,1,1991,7/13/91 0:00,7/14/91 0:00,7/15/91 0:00,Idaho,16,42.38323,-115.53074,3069,1,0
506187,BLM,3CKWELL, ,F127,Natural,0,0,F,1,1991,7/14/91 0:00,7/15/91 0:00,7/15/91 0:00,Idaho,16,42.25916,-115.38511,3757,1,0
506211,BLM,SAGE CK, ,F165,Human,4,0,F,1,1991,8/21/91 0:00,8/22/91 0:00,8/23/91 0:00,Idaho,16,44.44022,-116.8132,1288,6,4
506212,BLM,ROCKYCNYN, ,F166,Natural,0,0,F,1,1991,8/22/91 0:00,8/24/91 0:00,8/24/91 0:00,Idaho,16,42.17068,-114.85589,1728,1,0
506213,BLM,HILL CK, ,F167,Human,30,0,F,1,1991,8/22/91 0:00,8/23/91 0:00,8/25/91 0:00,Idaho,16,43.17025,-115.31557,1330,9,30
506215,BLM,RED CANYON, ,F172,Natural,0,0,F,1,1991,8/20/91 0:00,8/31/91 0:00,9/1/91 0:00,Idaho,16,42.36579,-116.78984,2100,1,0
506217,BLM,FLAT CK, ,F174,Natural,0,0,F,1,1991,8/27/91 0:00,8/27/91 0:00,8/27/91 0:00,Idaho,16,42.0199,-115.1776,1044,1,0
506232,BLM,WGRINDSTON, ,F211,Human,30,0,F,1,1992,6/1/92 0:00,6/1/92 0:00,6/1/92 0:00,Idaho,16,42.8832,-115.3842,1230,9,30
506243,BLM,SHEEP CK, ,F227,Human,30,0,F,1,1992,6/22/92 0:00,6/23/92 0:00,6/23/92 0:00,Idaho,16,44.33875,-116.40364,1190,9,30
506249,BLM,PRESLEY, ,F236,Natural,0,0,G,1,1992,6/28/92 0:00,6/29/92 0:00,6/30/92 0:00,Idaho,16,44.29857,-116.78051,9507,1,0
506256,BLM,COTTONWOOD, ,F247,Human,3,0,F,1,1992,7/17/92 0:00,7/20/92 0:00,7/20/92 0:00,Idaho,16,43.9832,-116.1843,2007,6,3
506272,BLM,BELL RAPID, ,F278,Natural,0,0,F,1,1992,8/19/92 0:00,8/19/92 0:00,8/20/92 0:00,Idaho,16,42.7999,-115.1842,1691,1,0
506273,BLM,FOOTHILLS, ,F279,Natural,0,0,G,1,1992,8/19/92 0:00,8/29/92 0:00,10/9/92 0:00,Idaho,16,43.3666,-115.7343,106301,1,0
506275,BLM,INDIAN 2, ,F281,Natural,0,0,G,1,1992,8/19/92 0:00,8/29/92 0:00,10/9/92 0:00,Idaho,16,43.4499,-115.8843,20000,1,0
506278,BLM,BANISTER, ,F285,Human,30,0,F,1,1992,8/20/92 0:00,8/20/92 0:00,8/21/92 0:00,Idaho,16,44.08621,-116.58167,1545,9,30
506279,BLM,WELL FIELD, ,F286,Natural,0,0,G,1,1992,8/19/92 0:00,8/23/92 0:00,8/23/92 0:00,Idaho,16,42.2999,-115.4342,12677,1,0
506281,BLM,SPRINGSITE, ,F288,Natural,0,0,F,1,1992,8/23/92 0:00,8/25/92 0:00,8/26/92 0:00,Idaho,16,44.39133,-117.2052,1227,1,0
506285,BLM,DAUTRICH, ,F296,Human,30,0,F,1,1992,5/29/92 0:00,5/29/92 0:00,5/30/92 0:00,Idaho,16,43.45746,-116.73448,1120,9,30
506324,BLM,RR MP 416, ,F062,Human,7,0,F,1,1993,9/30/93 0:00,9/30/93 0:00,9/30/93 0:00,Idaho,16,43.26023,-115.90472,2806,7,7
506334,BLM,OTA 9, ,EY4D,Natural,0,0,G,1,1994,8/20/94 0:00,8/20/94 0:00,8/21/94 0:00,Idaho,16,43.24833,-116.07285,5111,1,0
506361,BLM,JENNESS, ,F108,Human,7,0,F,1,1994,7/13/94 0:00,7/13/94 0:00,7/13/94 0:00,Idaho,16,43.8166,-116.6346,1896,7,7
506365,BLM,CRAWFISH S, ,F113,Human,4,0,F,1,1994,7/18/94 0:00,7/20/94 0:00,7/20/94 0:00,Idaho,16,42.101,-115.2512,2889,6,4
506366,BLM,WEST SPR., ,F115,Human,17,0,F,1,1994,7/22/94 0:00,7/24/94 0:00,7/25/94 0:00,Idaho,16,42.6832,-116.5343,3430,4,17
506372,BLM,DEVILS CR., ,F123,Natural,0,0,F,1,1994,7/29/94 0:00,7/31/94 0:00,7/31/94 0:00,Idaho,16,42.10563,-115.13591,3308,1,0
506373,BLM,WHITE SIDE, ,F124,Natural,0,0,F,1,1994,7/29/94 0:00,7/31/94 0:00,7/31/94 0:00,Idaho,16,42.0666,-115.1009,1375,1,0
506387,BLM,MUD SPGS., ,F143,Human,25,0,F,1,1994,8/14/94 0:00,8/14/94 0:00,8/14/94 0:00,Idaho,16,43.2666,-115.8509,1090,6,25
506396,BLM,CROWSNEST, ,F157,Human,14,0,G,1,1994,9/2/94 0:00,9/3/94 0:00,9/3/94 0:00,Idaho,16,42.52236,-115.20268,8045,4,14
506400,BLM,TEXAS BASN, ,F167,Human,13,0,F,1,1994,9/20/94 0:00,9/21/94 0:00,9/21/94 0:00,Idaho,16,43.2171,-116.9693,1195,4,13
506425,BLM,INITIAL PT, ,F017,Human,25,0,G,1,1995,7/2/95 0:00,7/3/95 0:00,7/3/95 0:00,Idaho,16,43.40793,-116.38835,6237,6,25
506431,BLM,POT HOLE, ,F023,Natural,0,0,F,1,1995,7/6/95 0:00,7/7/95 0:00,7/7/95 0:00,Idaho,16,42.7332,-115.5176,3842,1,0
506437,BLM,SAILOR, ,F029,Natural,0,0,F,1,1995,7/9/95 0:00,7/9/95 0:00,7/10/95 0:00,Idaho,16,42.8357,-115.502,2392,1,0
506447,BLM,THREE CK, ,F047,Human,30,0,F,1,1995,7/25/95 0:00,7/26/95 0:00,7/26/95 0:00,Idaho,16,42.3016,-115.4842,2426,9,30
506448,BLM,I84-79.5, ,F048,Human,30,0,F,1,1995,7/26/95 0:00,7/26/95 0:00,7/26/95 0:00,Idaho,16,43.2841,-115.8854,1383,6,30
506452,BLM,TWIN BUTTE, ,F052,Natural,0,0,G,1,1995,7/28/95 0:00,8/1/95 0:00,8/2/95 0:00,Idaho,16,42.7399,-115.0842,30237,1,0
506453,BLM,TWINBUTTE2, ,F053,Natural,0,0,F,1,1995,7/28/95 0:00,8/1/95 0:00,8/2/95 0:00,Idaho,16,42.7199,-115.0676,2632,1,0
506454,BLM,POINT, ,F056,Natural,0,0,G,1,1995,7/28/95 0:00,7/29/95 0:00,7/30/95 0:00,Idaho,16,43.38306,-116.42594,11622,1,0
506458,BLM,CASSIAGLCH, ,F061,Natural,0,0,F,1,1995,7/29/95 0:00,7/31/95 0:00,8/1/95 0:00,Idaho,16,42.8691,-115.1848,3140,1,0
506459,BLM,BLACKMESA, ,F062,Natural,0,0,F,1,1995,7/29/95 0:00,8/1/95 0:00,8/2/95 0:00,Idaho,16,42.9002,-115.1695,1605,1,0
506461,BLM,TUANA, ,F064,Natural,0,0,G,1,1995,7/29/95 0:00,8/1/95 0:00,8/4/95 0:00,Idaho,16,42.5282,-115.4642,64193,1,0
506464,BLM,S. CLOVER, ,F068,Natural,0,0,G,1,1995,7/29/95 0:00,8/1/95 0:00,8/4/95 0:00,Idaho,16,42.3532,-115.3876,13456,1,0
506465,BLM,INSIDE DES, ,F069,Natural,0,0,F,1,1995,7/29/95 0:00,8/1/95 0:00,8/4/95 0:00,Idaho,16,42.3099,-115.5626,4312,1,0
506466,BLM,BLUE GULCH, ,F070,Natural,0,0,G,1,1995,7/30/95 0:00,8/3/95 0:00,8/9/95 0:00,Idaho,16,42.4549,-115.0159,15234,1,0
506475,BLM,MILLERTAB., ,F090,Natural,0,0,F,1,1995,8/22/95 0:00,8/23/95 0:00,8/23/95 0:00,Idaho,16,42.6282,-115.7176,1583,1,0
506484,BLM,HEIL WELL, ,F100,Natural,0,0,F,1,1995,9/3/95 0:00,9/4/95 0:00,9/5/95 0:00,Idaho,16,42.2516,-115.0992,1660,1,0
506489,BLM,D LINE, ,F110,Natural,0,0,F,1,1995,9/4/95 0:00,9/5/95 0:00,9/5/95 0:00,Idaho,16,43.8149,-116.981,2221,1,0
506503,BLM,SIGNALBUT., ,F135,Human,4,0,G,1,1995,10/15/95 0:00,10/17/95 0:00,10/17/95 0:00,Idaho,16,42.1766,-115.0659,6698,6,4
506517,BLM,OTA 10, ,EY4F,Natural,0,0,F,1,1996,7/11/96 0:00,7/11/96 0:00,7/11/96 0:00,Idaho,16,43.24668,-116.12574,1729.4,1,0
506525,BLM,OTA 18, ,EY4F,Natural,0,0,G,1,1996,8/16/96 0:00,8/16/96 0:00,8/16/96 0:00,Idaho,16,43.21091,-116.14802,8199.5,1,0
506528,BLM,OTA 21, ,EY4F,Natural,0,0,G,1,1996,8/22/96 0:00,8/22/96 0:00,8/25/96 0:00,Idaho,16,43.1861,-116.04665,13091.4,1,0
506530,BLM,OTA 23, ,EY4F,Natural,0,0,F,1,1996,8/26/96 0:00,8/26/96 0:00,8/26/96 0:00,Idaho,16,43.11191,-115.98705,1852.8,1,0
506539,BLM,LOVERIDGE, ,F158,Natural,0,0,F,1,1996,6/14/96 0:00,6/15/96 0:00,6/15/96 0:00,Idaho,16,42.8457,-115.6904,2522,1,0
506541,BLM,GRINDSTONE, ,F161,Natural,0,0,F,1,1996,6/15/96 0:00,6/16/96 0:00,6/16/96 0:00,Idaho,16,42.7466,-115.3092,1264,1,0
506544,BLM,JARVIS CK, ,F167,Human,30,0,F,1,1996,6/19/96 0:00,6/20/96 0:00,6/20/96 0:00,Idaho,16,42.3341,-115.6517,1038,9,30
506547,BLM,SINKERBUTT, ,F174,Human,4,0,G,1,1996,6/29/96 0:00,7/1/96 0:00,7/1/96 0:00,Idaho,16,43.2121,-116.4251,9164,6,4
506551,BLM,NOTCHBUTTE, ,F179,Human,4,0,G,1,1996,7/2/96 0:00,7/3/96 0:00,7/4/96 0:00,Idaho,16,42.6513,-115.1853,24608,6,4
506552,BLM,NORTHSHORE, ,F182,Human,8,0,F,1,1996,7/2/96 0:00,7/3/96 0:00,7/3/96 0:00,Idaho,16,43.5504,-116.0134,1747,2,8
506553,BLM,BROWNSGLCH, ,F183,Natural,0,0,G,1,1996,7/3/96 0:00,7/4/96 0:00,7/4/96 0:00,Idaho,16,42.8332,-115.6354,22374,1,0
506555,BLM,BRKWGN, ,F186,Natural,0,0,F,1,1996,7/3/96 0:00,7/4/96 0:00,7/4/96 0:00,Idaho,16,42.6335,-115.7015,2297,1,0
506558,BLM,PADDOCK, ,F189,Natural,0,0,F,1,1996,7/3/96 0:00,7/4/96 0:00,7/4/96 0:00,Idaho,16,44.1838,-116.5843,1953,1,0
506559,BLM,TWINBUTTE, ,F190,Natural,0,0,F,1,1996,7/3/96 0:00,7/4/96 0:00,7/4/96 0:00,Idaho,16,42.72639,-115.14915,2806,1,0
506560,BLM,POISON CK, ,F191,Natural,0,0,F,1,1996,7/3/96 0:00,7/3/96 0:00,7/4/96 0:00,Idaho,16,42.2666,-115.5184,1339,1,0
506572,BLM,HOGFARM, ,F209,Human,30,0,F,1,1996,7/13/96 0:00,7/13/96 0:00,7/13/96 0:00,Idaho,16,43.05635,-115.78551,1735,6,30
506573,BLM,MP50/HWY51, ,F210,Human,4,0,F,1,1996,7/13/96 0:00,7/14/96 0:00,7/14/96 0:00,Idaho,16,42.61471,-115.90883,2805,6,4
506575,BLM,RRMP415, ,F212,Human,7,0,F,1,1996,7/14/96 0:00,7/14/96 0:00,7/14/96 0:00,Idaho,16,43.24854,-115.87507,1496,7,7
506585,BLM,COYOTEBT., ,F232,Natural,0,0,G,1,1996,7/30/96 0:00,7/31/96 0:00,8/1/96 0:00,Idaho,16,43.35783,-116.32459,18165,1,0
506590,BLM,YOTE BUTTE, ,F239,Human,30,0,G,1,1996,8/1/96 0:00,8/2/96 0:00,8/2/96 0:00,Idaho,16,43.3366,-116.3426,5552,9,30
506591,BLM,ANTELOPE, ,F240,Natural,0,0,F,1,1996,8/2/96 0:00,8/3/96 0:00,8/6/96 0:00,Idaho,16,42.2649,-114.8242,4000,1,0
506597,BLM,OTA, ,F249,Human,26,0,F,1,1996,8/8/96 0:00,8/8/96 0:00,8/9/96 0:00,Idaho,16,43.1346,-116.0187,2385,9,26
506604,BLM,APPLEVALLE, ,F257,Human,30,0,G,1,1996,8/11/96 0:00,8/12/96 0:00,8/12/96 0:00,Idaho,16,43.8349,-116.8357,9748,9,30
506606,BLM,PROSPECT, ,F261,Natural,0,0,F,1,1996,8/13/96 0:00,8/15/96 0:00,8/15/96 0:00,Idaho,16,43.836,-116.3649,2552,1,0
506607,BLM,INDIAN CK, ,F262,Natural,0,0,F,1,1996,8/13/96 0:00,8/15/96 0:00,8/15/96 0:00,Idaho,16,44.1354,-116.6065,2960,1,0
506608,BLM,COTTONWOOD, ,F263,Natural,0,0,F,1,1996,8/13/96 0:00,8/14/96 0:00,8/14/96 0:00,Idaho,16,43.8513,-116.2093,2700,1,0
506610,BLM,BASE, ,F268,Natural,0,0,F,1,1996,8/14/96 0:00,8/15/96 0:00,8/15/96 0:00,Idaho,16,43.1082,-115.8534,3100,1,0
506611,BLM,HOT SPRING, ,F269,Natural,0,0,F,1,1996,8/14/96 0:00,8/15/96 0:00,8/15/96 0:00,Idaho,16,42.7721,-115.7367,1226,1,0
506612,BLM,CASSIAGLCH, ,F270,Natural,0,0,F,1,1996,8/14/96 0:00,8/15/96 0:00,8/15/96 0:00,Idaho,16,42.9027,-115.0981,1006,1,0
506616,BLM,3 CR. WELL, ,F277,Human,30,0,G,1,1996,8/20/96 0:00,8/22/96 0:00,8/26/96 0:00,Idaho,16,42.2982,-115.3592,25315,9,30
506620,BLM,SWINTRCAMP, ,F286,Natural,0,0,G,1,1996,8/26/96 0:00,8/28/96 0:00,8/28/96 0:00,Idaho,16,42.5566,-115.5242,5834,1,0
506621,BLM,CANYON CR., ,F287,Natural,0,0,G,1,1996,8/26/96 0:00,8/27/96 0:00,8/27/96 0:00,Idaho,16,43.0616,-115.9459,23024,1,0
506622,BLM,KUNA, ,F288,Natural,0,0,G,1,1996,8/26/96 0:00,8/27/96 0:00,8/27/96 0:00,Idaho,16,43.4366,-116.4443,5756,1,0
506625,BLM,CRANEFALLS, ,F294,Natural,0,0,F,1,1996,8/26/96 0:00,8/28/96 0:00,8/28/96 0:00,Idaho,16,42.9582,-115.9259,4004,1,0
506627,BLM,COVE, ,F296,Natural,0,0,F,1,1996,8/26/96 0:00,8/28/96 0:00,8/28/96 0:00,Idaho,16,42.9299,-115.9659,1965,1,0
506634,BLM,ROSEVEAR, ,F312,Human,4,0,F,1,1996,9/22/96 0:00,9/23/96 0:00,9/23/96 0:00,Idaho,16,42.9299,-115.2709,1754,6,4
506840,BLM,CANYON CK, ,F018,Human,8,0,F,1,1997,6/21/97 0:00,6/23/97 0:00,6/23/97 0:00,Idaho,16,43.25308,-115.6464,1108,2,8
506887,BLM,INDIANRIDG, ,F121,Natural,0,0,F,1,1997,9/1/97 0:00,9/2/97 0:00,9/2/97 0:00,Idaho,16,42.6782,-115.0009,2400,1,0
506898,BLM,BLUEGULCH, ,F134,Natural,0,0,F,1,1997,9/9/97 0:00,9/11/97 0:00,9/11/97 0:00,Idaho,16,42.4399,-115.0542,1823,1,0
506903,BLM,AIRBASE, ,Z202,Human,25,0,F,1,1997,9/14/97 0:00,9/15/97 0:00,9/15/97 0:00,Idaho,16,43.0241,-115.9176,1310,6,25
506927,BLM,ROSWRTHS#1, ,F173,Human,30,0,F,1,1998,7/17/98 0:00,7/18/98 0:00,7/19/98 0:00,Idaho,16,42.2352,-115.1364,1047,5,30
506942,BLM,CRANECRCYN, ,F210,Natural,0,0,F,1,1998,8/6/98 0:00,8/9/98 0:00,8/10/98 0:00,Idaho,16,44.31509,-116.68583,2965,1,0
506949,BLM,BAD, ,F223,Natural,0,0,F,1,1998,8/12/98 0:00,8/13/98 0:00,8/13/98 0:00,Idaho,16,42.5538,-115.0901,1341,1,0
506962,BLM,THIRD FIRE, ,F249,Natural,0,0,F,1,1998,8/31/98 0:00,9/1/98 0:00,9/1/98 0:00,Idaho,16,42.62603,-115.20982,2607,1,0
506997,BLM,Sheep Crk, ,F309,Human,8,0,F,1,1999,7/9/99 0:00,7/13/99 0:00,7/15/99 0:00,Idaho,16,44.65068,-117.09046,4795,2,8
507006,BLM,BLACK MESA, ,F325,Human,30,0,F,1,1999,7/23/99 0:00,7/24/99 0:00,7/24/99 0:00,Idaho,16,42.88511,-115.18604,1096,6,30
507012,BLM,Buck, ,F339,Natural,0,0,F,1,1999,8/3/99 0:00,8/5/99 0:00,8/5/99 0:00,Idaho,16,42.39665,-115.30882,2513,1,0
507013,BLM,Doe, ,F340,Natural,0,0,G,1,1999,8/3/99 0:00,8/5/99 0:00,8/5/99 0:00,Idaho,16,42.46043,-115.32137,6455,1,0
507016,BLM,LITTLE BIG, ,F345,Natural,0,0,F,1,1999,8/6/99 0:00,8/7/99 0:00,8/7/99 0:00,Idaho,16,42.6122,-115.65348,4652,1,0
507017,BLM,MILLER TIM, ,F346,Natural,0,0,F,1,1999,8/5/99 0:00,8/7/99 0:00,8/7/99 0:00,Idaho,16,42.71817,-115.70772,1149,1,0
507023,BLM,DEER CK, ,Z230,Natural,0,0,F,1,1999,8/5/99 0:00,8/9/99 0:00,8/9/99 0:00,Idaho,16,42.87179,-116.75965,2684,1,0
507026,BLM,BROKE WAGO, ,Z237,Natural,0,0,G,1,1999,8/12/99 0:00,8/14/99 0:00,8/14/99 0:00,Idaho,16,42.64555,-115.79506,5026,1,0
507028,BLM,THE SCALES, ,Z240,Human,25,0,F,1,1999,8/13/99 0:00,8/14/99 0:00,8/14/99 0:00,Idaho,16,43.42907,-116.05689,1284,6,25
507038,BLM,MidButte 1, ,Z259,Natural,0,0,G,1,1999,8/23/99 0:00,8/24/99 0:00,8/27/99 0:00,Idaho,16,42.13564,-115.35396,6908,1,0
507040,BLM,SHOOFLY, ,Z261,Natural,0,0,G,1,1999,8/23/99 0:00,8/26/99 0:00,8/27/99 0:00,Idaho,16,42.26626,-116.30516,7502,1,0
